constParams1.beta deg,globalForce1.F N,time s,revoluteJoint3.phiRel rad,prismaticJoint1.xRel m
12.0,110,1.82899999999991,1.57129916936096,1.37872977634688
10.0,110.25,1.75999999999992,-1.57026746053725,2.92419941310701
10.5,110.25,1.9579999999999,-1.56991760621471,3.39473616455524
11.0,110.25,2.8689999999998,-1.57016378355545,6.18503289019433
11.5,110.25,2.04899999999989,1.57073261357207,1.91807409476045
12.0,110.25,1.83599999999991,1.56980898147516,1.3996163446456
10.0,110.5,1.75299999999992,-1.57055978015799,2.91305985299389
10.5,110.5,1.9449999999999,-1.5722792234211,3.36828272146132
11.0,110.5,2.66099999999982,-1.57031242821576,5.46640872818316
11.5,110.5,2.06499999999988,1.57116684795258,1.96596153400238
12.0,110.5,1.84399999999991,1.57107901964242,1.42340387267669
10.0,110.75,1.74599999999992,-1.57027252169932,2.90185283901035
10.5,110.75,1.9309999999999,-1.56923621390293,3.33879202519099
11.0,110.75,2.53999999999983,-1.56962309767169,5.07593753358721
11.5,110.75,2.08199999999988,1.5720152516943,2.01706291493934
12.0,110.75,1.85199999999991,1.57166628310895,1.44716830540886
10.0,111,1.73899999999992,-1.56945379934673,2.89057316269834
10.5,111,1.9189999999999,-1.57104048533731,3.31493481105171
11.0,111,2.45499999999984,-1.57103641701048,4.81457523990305
11.5,111,2.09899999999988,1.56950348839872,2.06839270189349
12.0,111,1.85999999999991,1.57150597588604,1.47102118537604
10.0,111.25,1.73299999999992,-1.57152777808883,2.88183985570581
10.5,111.25,1.9069999999999,-1.57204637801788,3.29093143803363
11.0,111.25,2.38699999999985,-1.56990945029993,4.61249908278159
11.5,111.25,2.11799999999988,1.56994066060843,2.12598373048211
12.0,111.25,1.86799999999991,1.57062050317653,1.49496717545032
10.0,111.5,1.72599999999992,-1.56969446949019,2.87045223154922
10.5,111.5,1.8949999999999,-1.57056815673223,3.26676562075884
11.0,111.5,2.33299999999985,-1.57130372521443,4.45757961673455
11.5,111.5,2.13799999999988,1.5691998247842,2.18692344619026
12.0,111.5,1.8759999999999,1.56921929831277,1.51900043723345
10.0,111.75,1.71999999999992,-1.57079591673938,2.86156905735839
10.5,111.75,1.8839999999999,-1.57115336787391,3.24533932073757
11.0,111.75,2.28699999999986,-1.57115129542469,4.32886415640954
11.5,111.75,2.15999999999987,1.57044637225115,2.25430878106985
12.0,111.75,1.8849999999999,1.57006490517354,1.54583495700804
10.0,112,1.71399999999992,-1.57142382017648,2.85260145308053
10.5,112,1.8729999999999,-1.57020454948843,3.22373893049785
11.0,112,2.24799999999986,-1.57218000818964,4.22264244556712
11.5,112,2.18299999999987,1.56948504332578,2.32527194915
12.0,112,1.8939999999999,1.57003666531638,1.57282585901515
10.0,112.25,1.70799999999992,-1.57164262948433,2.8436003820866
10.5,112.25,1.86299999999991,-1.57137781156693,3.20480750806343
11.0,112.25,2.21199999999987,-1.56931285556917,4.12599538427551
11.5,112.25,2.20899999999987,1.57240356200948,2.4060654480472
12.0,112.25,1.9039999999999,1.57234291951204,1.60279922781579
10.0,112.5,1.70199999999992,-1.57144519766218,2.8345448949082
10.5,112.5,1.85299999999991,-1.57124057003914,3.1856909143867
11.0,112.5,2.18199999999987,-1.57092341971918,4.04805599230961
11.5,112.5,2.23599999999986,1.56980014741051,2.49035455519906
12.0,112.5,1.9129999999999,1.57035455760482,1.62998614035777
10.0,112.75,1.69599999999992,-1.57087117579682,2.82546197616408
10.5,112.75,1.84299999999991,-1.5702617284923,3.16658254077033
11.0,112.75,2.15399999999987,-1.57246389528741,3.97637982824714
11.5,112.75,2.26599999999986,1.57170982956772,2.58536021819035
12.0,112.75,1.9229999999999,1.57067379888776,1.66013170533371
10.0,113,1.68999999999992,-1.56990673451515,2.81627557931372
10.5,113,1.83399999999991,-1.57150290551759,3.15011027659377
11.0,113,2.12799999999988,-1.57236826062317,3.91073475929111
11.5,113,2.29999999999986,1.57199191555317,2.69360244241601
12.0,113,1.9329999999999,1.56985614432298,1.69042324243124
10.0,113.25,1.68499999999993,-1.57229304071341,2.80964115415919
10.5,113.25,1.82499999999991,-1.57171884974304,3.1335168206391
11.0,113.25,2.10399999999988,-1.57181623413775,3.85107432358461
11.5,113.25,2.33699999999985,1.56941926897866,2.81262100769375
12.0,113.25,1.9439999999999,1.57125551172113,1.72368370230903
10.0,113.5,1.67899999999993,-1.57058483865085,2.80037776121307
10.5,113.5,1.81599999999991,-1.57117339008991,3.11688821126542
11.0,113.5,2.08199999999988,-1.57213412389344,3.79740960404317
11.5,113.5,2.38099999999985,1.57031437102546,2.95593111210071
12.0,113.5,1.9549999999999,1.57125034058109,1.757072591077
10.0,113.75,1.67399999999993,-1.57194385125124,2.79361100557571
10.5,113.75,1.80699999999991,-1.56967442763351,3.10011200290047
11.0,113.75,2.06099999999988,-1.57065253791715,3.74658592886511
11.5,113.75,2.43299999999984,1.57231679224917,3.12792069249987
12.0,113.75,1.96599999999989,1.56982085885134,1.79059875505459
10.0,114,1.66799999999993,-1.56957757023794,2.78423028514575
10.5,114,1.79899999999991,-1.57065059517865,3.08601604081582
11.0,114,2.04199999999989,-1.57141900907082,3.70170651411534
11.5,114,2.49499999999984,1.57158062537425,3.336501135971
12.0,114,1.97799999999989,1.57023964094078,1.82718212010314
10.0,114.25,1.66299999999993,-1.57027808714401,2.77738047742245
10.5,114.25,1.79099999999991,-1.57094729976715,3.0718454816607
11.0,114.25,2.02399999999989,-1.5716531497595,3.6596727699451
11.5,114.25,2.57399999999983,1.57167242364103,3.60847230686263
12.0,114.25,1.99099999999989,1.57126051203738,1.86678251156541
10.0,114.5,1.65799999999993,-1.57067411549236,2.77047783396581
10.5,114.5,1.78299999999991,-1.57051470662307,3.05758843024358
11.0,114.5,2.00699999999989,-1.57170538068571,3.62045857976529
11.5,114.5,2.67999999999982,1.56978174354303,3.98427039803922
12.0,114.5,2.00399999999989,1.5715555664186,1.90668706683324
10.0,114.75,1.65299999999993,-1.57077915380218,2.76352374057262
10.5,114.75,1.77499999999992,-1.56943773474363,3.04323914783888
11.0,114.75,1.99099999999989,-1.57245283834599,3.58412215243554
11.5,114.75,2.8479999999998,1.5692872741121,4.60703869168425
12.0,114.75,2.01699999999989,1.5698671991954,1.94675233806265
10.0,115,1.64799999999993,-1.57059775384956,2.75651790987477
10.5,115,1.76799999999992,-1.57103084905509,3.03157854014092
11.0,115,1.97499999999989,-1.57000742794908,3.54759116468346
11.5,115,3.27799999999975,1.57020523893684,6.35967612332457
12.0,115,2.03099999999989,1.56939957652634,1.99000473627369
10.0,115.25,1.64299999999993,-1.57017341183516,2.74946971548012
10.5,115.25,1.76099999999992,-1.57183893637133,3.01979076646113
11.0,115.25,1.96099999999989,-1.57180161488845,3.51692177252896
11.5,115.25,2.95699999999979,-1.56994281995541,6.76505968901184
12.0,115.25,2.04599999999989,1.56989943258618,2.03648583140392
10.0,115.5,1.63799999999993,-1.56944394153763,2.74236994145227
10.5,115.5,1.75399999999992,-1.57223489131409,3.00795783473577
11.0,115.5,1.9469999999999,-1.57125764236362,3.48608930962956
11.5,115.5,2.70299999999981,-1.56925142412881,5.82328368998252
12.0,115.5,2.06199999999988,1.57119183963832,2.08627459072107
10.0,115.75,1.63399999999993,-1.57184362407091,2.73778924643099
10.5,115.75,1.74699999999992,-1.57207563177984,2.99605547084013
11.0,115.75,1.9339999999999,-1.5720482067007,3.45805591133778
11.5,115.75,2.56799999999983,-1.57235188175874,5.36079088315604
12.0,115.75,2.07799999999988,1.5695548478977,2.13627281165329
10.0,116,1.62899999999993,-1.57059063522041,2.73061858202413
10.5,116,1.73999999999992,-1.57135673574989,2.98409334114024
11.0,116,1.9209999999999,-1.57092383220269,3.42989634727779
11.5,116,2.47399999999984,-1.56953791317385,5.05393183019104
12.0,116,2.09599999999988,1.57145817100339,2.19277709331713
10.0,116.25,1.62499999999993,-1.57250643212115,2.72593419556637
10.5,116.25,1.73299999999992,-1.57012337524039,2.97206254913178
11.0,116.25,1.9089999999999,-1.57233690486376,3.40460066260678
11.5,116.25,2.40299999999985,-1.57056837000858,4.83151397045926
12.0,116.25,2.11399999999988,1.56948417262306,2.24953628414118
10.0,116.5,1.61999999999993,-1.57080621080024,2.71870197646592
10.5,116.5,1.72699999999992,-1.57179442890907,2.96266540349017
11.0,116.5,1.8969999999999,-1.57127707510813,3.37919136901447
11.5,116.5,2.34599999999985,-1.57159153593296,4.65870066589238
12.0,116.5,2.13399999999988,1.57056672139617,2.31293092343905
10.0,116.75,1.61599999999993,-1.57225620853302,2.71393437020579
10.5,116.75,1.71999999999992,-1.56959506646503,2.95050722969915
11.0,116.75,1.8859999999999,-1.5721518088393,3.35653554117934
11.5,116.75,2.29799999999986,-1.57125708797354,4.51699650638168
12.0,116.75,2.15499999999987,1.57011599131357,2.37986683580172
10.0,117,1.61099999999993,-1.57006287621446,2.7066127089162
10.5,117,1.71399999999992,-1.57034940781929,2.94101214334392
11.0,117,1.8749999999999,-1.57151900630359,3.33376176162002
11.5,117,2.25699999999986,-1.57226252131107,4.39912337098896
12.0,117,2.17799999999987,1.57048990637638,2.45356162000455
10.0,117.25,1.60699999999993,-1.57104661827789,2.7017498522864
10.5,117.25,1.70799999999992,-1.57065692007198,2.93143167075915
11.0,117.25,1.86399999999991,-1.56959634751704,3.31087963034434
11.5,117.25,2.22099999999987,-1.57157848190131,4.29772993555599
12.0,117.25,2.20299999999987,1.5717488018871,2.53433049914267
10.0,117.5,1.60299999999993,-1.57184984451581,2.69687154155128
10.5,117.5,1.70199999999992,-1.57054906725688,2.92179608860625
11.0,117.5,1.85399999999991,-1.5697331021292,3.29071606589987
11.5,117.5,2.18799999999987,-1.56967942141572,4.20637827448531
12.0,117.5,2.22999999999987,1.57215186380078,2.62218936079814
10.0,117.75,1.59899999999993,-1.57244229848296,2.69195668129823
10.5,117.75,1.69599999999992,-1.57004114793307,2.91209501686019
11.0,117.75,1.84499999999991,-1.57227401261266,3.27341952926331
11.5,117.75,2.15999999999987,-1.57042208442483,4.13097742626
12.0,117.75,2.25799999999986,1.57026196341628,2.71426672663026
10.0,118,1.59399999999994,-1.56942685389306,2.68447497499998
10.5,118,1.68999999999992,-1.56915420173429,2.90232855282362
11.0,118,1.83499999999991,-1.57049419606117,3.25317136021386
11.5,118,2.13399999999988,-1.57239776052231,4.0621944734889
12.0,118,2.29099999999986,1.57097741124099,2.82346498082448
10.0,118.25,1.58999999999994,-1.56962307936608,2.67949305335337
10.5,118.25,1.68499999999993,-1.57126473790665,2.89523721242586
11.0,118.25,1.82599999999991,-1.57098834418314,3.23567849017156
11.5,118.25,2.10899999999988,-1.57043757949071,3.99641092128248
12.0,118.25,2.32699999999985,1.56967377984697,2.94387344954136
10.0,118.5,1.58599999999994,-1.56963182604138,2.67447441437233
10.5,118.5,1.67899999999993,-1.56997915381385,2.88539122205232
11.0,118.5,1.81699999999991,-1.5705746391964,3.21809176196843
11.5,118.5,2.08599999999988,-1.56923739313609,3.93692280286737
12.0,118.5,2.36899999999985,1.57016928152002,3.08601569028151
10.0,118.75,1.58199999999994,-1.56952319515161,2.66945680022742
10.5,118.75,1.67399999999993,-1.57140226238602,2.87816795752941
11.0,118.75,1.80799999999991,-1.56931372357307,3.20038749695377
11.5,118.75,2.06599999999988,-1.57206830670246,3.88688109100735
12.0,118.75,2.41799999999984,1.57072168268861,3.25418166844815
10.0,119,1.57799999999994,-1.56917035898027,2.6643681065455
10.5,119,1.66899999999993,-1.5725022859024,2.87087969552695
11.0,119,1.79999999999991,-1.57055387337912,3.18552186200574
11.5,119,2.04599999999989,-1.57064829118338,3.83659773882745
12.0,119,2.47699999999984,1.57224437870278,3.46024626362453
10.0,119.25,1.57499999999994,-1.57205628006153,2.66177280064254
10.5,119.25,1.66299999999993,-1.56987417362521,2.86088086901028
11.0,119.25,1.79199999999991,-1.57095767130822,3.17050826729168
11.5,119.25,2.02799999999989,-1.57200167298882,3.79251517715609
12.0,119.25,2.54999999999983,1.57185490068309,3.72056946589246
10.0,119.5,1.57099999999994,-1.57135636512586,2.6566247697825
10.5,119.5,1.65799999999993,-1.57033408179528,2.85351001720421
11.0,119.5,1.78399999999991,-1.57069355017265,3.15544617424329
11.5,119.5,2.00999999999989,-1.56949801232036,3.74817271489567
12.0,119.5,2.64599999999982,1.57141841051706,4.0724696415716
10.0,119.75,1.56699999999994,-1.57046268184447,2.65141612073953
10.5,119.75,1.65299999999993,-1.57049735233648,2.84608771692244
11.0,119.75,1.77599999999992,-1.56974487125662,3.14028666962002
11.5,119.75,1.99399999999989,-1.5706790459416,3.71007224389609
12.0,119.75,2.7889999999998,1.57169670471687,4.61742055241373
10.0,120,1.56299999999994,-1.5694418227297,2.64619423346126
10.5,120,1.64799999999993,-1.57040165564485,2.83861795043603
11.0,120,1.76899999999992,-1.57153363163028,3.12792769906486
11.5,120,1.97799999999989,-1.56930384078312,3.67173515983566
12.0,120,3.06899999999977,1.56997013367398,5.75959413495162
10.0,120.25,1.55999999999994,-1.57167423682495,2.64347269286439
10.5,120.25,1.64299999999993,-1.56999941777754,2.83110244184039
11.0,120.25,1.76099999999992,-1.56929191103338,3.11262054931349
11.5,120.25,1.96399999999989,-1.57175764812933,3.63954911340591
12.0,120.25,3.12599999999977,-1.5723466114678,7.73103313498064
10.0,120.5,1.55599999999994,-1.57036814019329,2.63820062763242
10.5,120.5,1.63799999999993,-1.56931868388005,2.82353959754912
11.0,120.5,1.75399999999992,-1.56964140470528,3.10007027554479
11.5,120.5,1.9499999999999,-1.57180481062576,3.60715450041349
12.0,120.5,2.76099999999981,-1.5717731831041,6.25692854109988
10.0,120.75,1.55299999999994,-1.57230115167852,2.63541150295865
10.5,120.75,1.63399999999993,-1.57178071244915,2.8185908642066
11.0,120.75,1.74699999999992,-1.56957686916288,3.08751683027037
11.5,120.75,1.9359999999999,-1.56977315907632,3.57462076158797
12.0,120.75,2.60199999999982,-1.5707631609464,5.67598919395297
10.0,121,1.54899999999994,-1.57066429298016,2.63008087849663
10.5,121,1.62899999999993,-1.57057793881423,2.81095211587922
11.0,121,1.74099999999992,-1.57241331951537,3.07766346968413
11.5,121,1.9229999999999,-1.56917250622119,3.54501441359682
12.0,121,2.49899999999984,-1.57066385742683,5.32035919402539
10.0,121.25,1.54599999999994,-1.57231135437308,2.62722811311008
10.5,121.25,1.62399999999993,-1.56914795224671,2.80325413363688
11.0,121.25,1.73399999999992,-1.57129663684614,3.06494577134056
11.5,121.25,1.9109999999999,-1.57104745887286,3.51848439966445
12.0,121.25,2.42299999999984,-1.56979262736368,5.06855237751426
10.0,121.5,1.54199999999994,-1.57039612265952,2.62183409337607
10.5,121.5,1.61999999999993,-1.57086150346822,2.79819554893122
11.0,121.5,1.72699999999992,-1.56968296653162,3.05216071970155
11.5,121.5,1.8989999999999,-1.57033978766804,3.49170854163549
12.0,121.5,2.36099999999985,-1.56960638218682,4.86979753624898
10.0,121.75,1.53899999999994,-1.57176078915091,2.61893175252238
10.5,121.75,1.61599999999993,-1.57240081690342,2.79308086619463
11.0,121.75,1.72099999999992,-1.57099148867261,3.04212722411764
11.5,121.75,1.8879999999999,-1.57151485081008,3.46789861942455
12.0,121.75,2.31099999999986,-1.57107514069744,4.7146043458995
10.0,122,1.53499999999994,-1.56961115860809,2.61345760150321
10.5,122,1.61099999999993,-1.57023642895226,2.7852763246777
11.0,122,1.71499999999992,-1.57184550841003,3.03202362567516
11.5,122,1.8769999999999,-1.57142069145271,3.44401940104541
12.0,122,2.26799999999986,-1.57144062516801,4.58423972198268
10.0,122.25,1.53199999999994,-1.57069631079635,2.61052716768815
10.5,122.25,1.60699999999993,-1.57128173016256,2.78006627194935
11.0,122.25,1.70899999999992,-1.57230371264831,3.02190175801192
11.5,122.25,1.86599999999991,-1.56983522073269,3.41996389463112
12.0,122.25,2.23099999999987,-1.57211793882658,4.47477004528386
10.0,122.5,1.52899999999994,-1.57169615341696,2.60754349898051
10.5,122.5,1.60299999999993,-1.57212411466613,2.77482721184355
11.0,122.5,1.70299999999992,-1.57227078333073,3.01166104969521
11.5,122.5,1.85599999999991,-1.57042022777908,3.3988396100474
12.0,122.5,2.19699999999987,-1.57042512191989,4.37572203555682
10.0,122.75,1.52499999999994,-1.56912652598551,2.60200994578351
10.5,122.75,1.59799999999993,-1.56935638220391,2.76690623888464
11.0,122.75,1.69699999999992,-1.57185077560268,3.00139207587228
11.5,122.75,1.84599999999991,-1.56973833659659,3.3775249351361
12.0,122.75,2.16699999999987,-1.57063631963619,4.29033210812216
10.0,123,1.52199999999994,-1.56985600826819,2.59896972893437
10.5,123,1.59399999999994,-1.56978589170935,2.76160373061141
11.0,123,1.69099999999992,-1.57103832262977,2.99107162235258
11.5,123,1.83699999999991,-1.57164583671166,3.35923525926914
12.0,123,2.14099999999988,-1.57209600178107,4.21810788202965
10.0,123.25,1.51899999999994,-1.57046558647729,2.59590442339223
10.5,123.25,1.58999999999994,-1.57002216085766,2.75626812807088
11.0,123.25,1.68499999999993,-1.56986496493493,2.98067581200046
11.5,123.25,1.82799999999991,-1.5724082361554,3.34081103405083
12.0,123.25,2.11599999999988,-1.57216645650955,4.14931926962076
10.0,123.5,1.51599999999994,-1.57095934597713,2.59281181569785
10.5,123.5,1.58599999999994,-1.57006952998681,2.7508891730119
11.0,123.5,1.67999999999993,-1.57205879617072,2.97305751978277
11.5,123.5,1.81899999999991,-1.57222157113418,3.32229684380856
12.0,123.5,2.09199999999988,-1.56916795568875,4.08364918195781
10.0,123.75,1.51299999999994,-1.57137024690119,2.58969265053454
10.5,123.75,1.58199999999994,-1.56993316386983,2.74547469101441
11.0,123.75,1.67399999999993,-1.57016309926236,2.96257876295659
11.5,123.75,1.80999999999991,-1.5711568084084,3.30370112014665
12.0,123.75,2.07099999999988,-1.57056112230943,4.02799911317233
10.0,124,1.50999999999994,-1.57163914601943,2.58654635458432
10.5,124,1.57799999999994,-1.56968187892337,2.74006099102328
11.0,124,1.66899999999993,-1.57133602223834,2.95483571717864
11.5,124,1.80099999999991,-1.56929636582079,3.28498281882238
12.0,124,2.05099999999989,-1.57084291855997,3.97543098234478
10.0,124.25,1.50699999999994,-1.57179744878113,2.58337562117656
10.5,124.25,1.57399999999994,-1.569190051749,2.73457915994979
11.0,124.25,1.66399999999993,-1.57219152166146,2.94703327829058
11.5,124.25,1.79299999999991,-1.56995708600464,3.26924041997978
12.0,124.25,2.03199999999989,-1.56951166671756,3.92592113289608
10.0,124.5,1.50399999999995,-1.57184910998773,2.58018219461591
10.5,124.5,1.57099999999994,-1.57194714745834,2.73169341544951
11.0,124.5,1.65799999999993,-1.56933003598328,2.93640034169833
11.5,124.5,1.78499999999991,-1.56983558710875,3.25331778946067
12.0,124.5,2.01499999999989,-1.57171773916845,3.88290998149773
10.0,124.75,1.50099999999995,-1.57179638223685,2.57696232542647
10.5,124.75,1.56699999999994,-1.57111434340685,2.72615281111991
11.0,124.75,1.65299999999993,-1.56956511673265,2.92851138256361
11.5,124.75,1.77799999999991,-1.5724585739956,3.24033974626389
12.0,124.75,1.99799999999989,-1.570376427908,3.83965529705032
10.0,125,1.49799999999995,-1.5716372833292,2.57372045799425
10.5,125,1.56299999999994,-1.57009535286315,2.72055129746867
11.0,125,1.64799999999993,-1.56951069315147,2.92057218667891
11.5,125,1.76999999999992,-1.57103232418566,3.22432728743826
12.0,125,1.98199999999989,-1.5694901843182,3.79949552423704
10.0,125.25,1.49499999999995,-1.5713782508235,2.5704556070216
10.5,125.25,1.55999999999994,-1.57239260535585,2.71758239197901
11.0,125.25,1.64299999999993,-1.56918713177651,2.91261082268172
11.5,125.25,1.76299999999992,-1.57234948727754,3.21118086462036
12.0,125.25,1.96699999999989,-1.5696618490075,3.76251922580498
10.0,125.5,1.49199999999995,-1.57097992853207,2.56713697994562
10.5,125.5,1.55599999999994,-1.57108592632472,2.71193825087739
11.0,125.5,1.63899999999993,-1.57198862796145,2.90733668433875
11.5,125.5,1.75499999999992,-1.56947904008058,3.19495793095567
12.0,125.5,1.9529999999999,-1.57046744525773,3.72862153991594
10.0,125.75,1.48899999999995,-1.57058416884835,2.56385474565708
10.5,125.75,1.55199999999994,-1.56963550150529,2.70626042651119
11.0,125.75,1.63399999999993,-1.57110106023999,2.89927222771069
11.5,125.75,1.74799999999992,-1.56956709015398,3.1817214518554
12.0,125.75,1.9399999999999,-1.57240318762885,3.69777769574386
10.0,126,1.48599999999995,-1.57003345442002,2.56051569869695
10.5,126,1.54899999999994,-1.5714476710975,2.70319644305925
11.0,126,1.62899999999993,-1.56995978593876,2.89116275426119
11.5,126,1.74099999999992,-1.56912870756287,3.16836824955724
12.0,126,1.9269999999999,-1.57237300371898,3.66677994164273
10.0,126.25,1.48299999999995,-1.56938979026119,2.55715251625879
10.5,126.25,1.54499999999994,-1.56970621979181,2.69745948834774
11.0,126.25,1.62499999999993,-1.57198813613968,2.88576326194493
11.5,126.25,1.73499999999992,-1.57158046966098,3.15787707700985
12.0,126.25,1.9139999999999,-1.57150612591062,3.63575578987905
10.0,126.5,1.48099999999995,-1.57208114301904,2.55629176506034
10.5,126.5,1.54199999999994,-1.57123326677879,2.69434026024165
11.0,126.5,1.61999999999993,-1.57035519843904,2.8775769833919
11.5,126.5,1.72799999999992,-1.57009685143775,3.14440648339543
12.0,126.5,1.9019999999999,-1.57122060946726,3.60767535250024
10.0,126.75,1.47799999999995,-1.57127497845938,2.5528997438886
10.5,126.75,1.53799999999994,-1.56922175261672,2.6885347169285
11.0,126.75,1.61599999999993,-1.57194543911895,2.8721073317279
11.5,126.75,1.72199999999992,-1.57154253901305,3.13378820045742
12.0,126.75,1.8899999999999,-1.56956290517676,3.57951661629954
10.0,127,1.47499999999995,-1.57035843830147,2.54947341538994
10.5,127,1.53499999999994,-1.57047487788597,2.68536572930553
11.0,127,1.61099999999993,-1.56985645785687,2.86383521158642
11.5,127,1.71499999999992,-1.56918054260026,3.12020522494509
12.0,127,1.8789999999999,-1.56982278746955,3.55443819601129
10.0,127.25,1.47199999999995,-1.56936046962053,2.54601601304521
10.5,127.25,1.53199999999994,-1.57160387576333,2.68215014444198
11.0,127.25,1.60699999999993,-1.57095451610094,2.85828979597607
11.5,127.25,1.70899999999992,-1.56970394077708,3.10948294290014
12.0,127.25,1.8689999999999,-1.57202515132223,3.53240999005431
10.0,127.5,1.46999999999995,-1.57169672550774,2.54507808256194
10.5,127.5,1.52799999999994,-1.56921595192528,2.67630389677334
11.0,127.5,1.60299999999993,-1.57184961297097,2.85269132877041
11.5,127.5,1.70299999999992,-1.56980527606438,3.09869305912832
12.0,127.5,1.85799999999991,-1.56957551242465,3.50708111713234
10.0,127.75,1.46699999999995,-1.57052283563128,2.54159078913589
10.5,127.75,1.52499999999994,-1.57009672559294,2.67302847681364
11.0,127.75,1.59799999999993,-1.56910791633262,2.84428578699305
11.5,127.75,1.69699999999992,-1.56946913440213,3.08783146874743
12.0,127.75,1.84799999999991,-1.56936551431768,3.48480416527823
10.0,128,1.46399999999995,-1.56927650347156,2.53806369977645
10.5,128,1.52199999999994,-1.57085349004946,2.6697283595575
11.0,128,1.59399999999994,-1.56959237349416,2.83862212977769
11.5,128,1.69199999999992,-1.57217130761903,3.07984146478928
12.0,128,1.83899999999991,-1.57133187220928,3.46549207871168
10.0,128.25,1.46199999999995,-1.57136200609862,2.53707127676608
10.5,128.25,1.51899999999994,-1.57149163793139,2.66640046046776
11.0,128.25,1.58999999999994,-1.5698769314125,2.83292181631798
11.5,128.25,1.68599999999993,-1.57109483851067,3.06889296634685
12.0,128.25,1.82899999999991,-1.56913317024254,3.44305655234545
10.0,128.5,1.45899999999995,-1.56991099707754,2.53347228679975
10.5,128.5,1.51599999999994,-1.57201208918463,2.66304715667447
11.0,128.5,1.58599999999994,-1.57000802420671,2.82719548655014
11.5,128.5,1.67999999999993,-1.5696592430898,3.05786380892644
12.0,128.5,1.81999999999991,-1.56924100924037,3.42361503524545
10.0,128.75,1.45699999999995,-1.57183229123077,2.53242647505643
10.5,128.75,1.51299999999994,-1.57241732211304,2.659668804171
11.0,128.75,1.58199999999994,-1.56991697868901,2.82141936220184
11.5,128.75,1.67499999999993,-1.57158698952402,3.04973592059164
12.0,128.75,1.81199999999991,-1.57182538378485,3.40721164203045
10.0,129,1.45399999999995,-1.57025787862194,2.52883699582065
10.5,129,1.50899999999994,-1.56932035526177,2.65364502062872
11.0,129,1.57799999999994,-1.56966966127075,2.81564363021133
11.5,129,1.66899999999993,-1.56945066198615,3.03862130781495
12.0,129,1.80299999999991,-1.57022561858062,3.38759969353141
10.0,129.25,1.45199999999995,-1.57210521844857,2.52775848953814
10.5,129.25,1.50599999999994,-1.56949993810191,2.65021949108802
11.0,129.25,1.57399999999994,-1.56921846700295,2.8098036126804
11.5,129.25,1.66399999999993,-1.57038566870369,3.03036924541388
12.0,129.25,1.79499999999991,-1.57115024837518,3.37101941319714
10.0,129.5,1.44899999999995,-1.57038293010682,2.52412511600454
10.5,129.5,1.50299999999995,-1.56956400940873,2.64676900992876
11.0,129.5,1.57099999999994,-1.5720228380375,2.80665927101709
11.5,129.5,1.65899999999993,-1.57100879249751,3.02206263391107
12.0,129.5,1.78699999999991,-1.57131712695469,3.35434372916348
10.0,129.75,1.44699999999995,-1.57202166579985,2.52300097110576
10.5,129.75,1.49999999999995,-1.56953125770436,2.64329201233782
11.0,129.75,1.56699999999994,-1.57122947779402,2.80075826992947
11.5,129.75,1.65399999999993,-1.57132985522056,3.01370234625706
12.0,129.75,1.77899999999991,-1.57068707679674,3.33755250885503
10.0,130,1.44399999999995,-1.57015859212287,2.51932132137226
10.5,130,1.49699999999995,-1.56939860919549,2.63978820692579
11.0,130,1.56299999999994,-1.57027394926398,2.79482349490333
11.5,130,1.64899999999993,-1.57135464223922,3.00529751726746
12.0,130,1.77099999999992,-1.56945724474145,3.32070234192406
